;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
101;S12;A;pre;2;59.90908197718123;[0.0158041999999341, 0.016306900000017777, 0.016575900000020738, 0.017369700000017474];32;5;0.05025250000005599;2.tif;mask.tiff;-0.14;left;['left'];0.3356741999999713;1;1.11;3.28552389999993;82
102;S12;A;pre;2;59.90908197718123;[0.012586800000008225, 0.016798200000039287, 0.016617300000007162, 0.017052799999987656];92;2;0.050468300000034105;blank.tiff;mask.tiff;-0.14;a;['left'];0.2745472999999947;0;0.832;2.956413600000019;32
103;S12;A;pre;2;59.90908197718123;[0.016891799999939394, 0.01716369999996914, 0.016833000000019638, 0.01613729999996849];63;3;0.05013399999995727;8.tif;mask.tiff;0.14;right;['left'];0.379122700000039;1;2.286;4.512672500000008;57
104;S12;A;pre;2;59.90908197718123;[0.017496599999958562, 0.01617440000006809, 0.016544399999929738, 0.01687990000004902];8;2;0.04959870000004685;2.tif;mask.tiff;-0.14;left;['left'];0.3155484000000115;1;1.39;3.5816632999999456;34
105;S12;A;pre;2;59.90908197718123;[0.015772599999991144, 0.016413000000056854, 0.017476399999964087, 0.015903699999967102];16;3;0.049793099999988044;2.tif;mask.tiff;-0.14;left;['left'];0.531930799999941;1;3.073;5.448790499999973;50
106;S12;A;pre;2;59.90908197718123;[0.016771899999980633, 0.016224699999952463, 0.01735400000006848, 0.0162103999999772];14;2;0.04978909999999814;8.tif;mask.tiff;-0.14;right;['right'];0.29936559999998735;0;2.904;5.0485775999999305;40
107;S12;A;pre;2;59.90908197718123;[0.014776499999925363, 0.01649689999999282, 0.016618400000083966, 0.016686100000015358];41;1;0.049801400000092144;2.tif;mask.tiff;0.14;left;['left'];0.2397696000000451;1;0.784;2.872941100000048;19
108;S12;A;pre;2;59.90908197718123;[0.01672310000003563, 0.016263799999933326, 0.016496400000050926, 0.017011899999943125];75;5;0.04977209999992738;3.tif;mask.tiff;0.14;left;['left'];0.41221780000000763;0;0.862;3.1073377000000164;85
109;S12;A;pre;2;59.90908197718123;[0.016389300000014373, 0.016899899999998524, 0.015976899999941452, 0.017002300000058312];67;4;0.04987909999999829;3.tif;mask.tiff;0.14;left;['left'];0.24145720000001347;1;0.893;2.975208700000053;69
110;S12;A;pre;2;59.90908197718123;[0.01591880000000856, 0.016549899999972695, 0.01779790000000503, 0.01595899999995254];76;5;0.05030679999993026;7.tif;mask.tiff;-0.14;right;['right'];0.3703058000000965;1;0.929;3.137392699999964;86
